Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Date,YearMonth
9,3,2021,22,Youth (<25),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,361,299,660,2021-03-09,2021-03
9,3,2023,22,Youth (<25),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,377,312,689,2023-03-09,2023-03
17,12,2020,36,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,267,221,488,2020-12-17,2020-12
17,12,2022,36,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,251,208,459,2022-12-17,2022-12
1,3,2021,36,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",3,13,35,47,39,86,2021-03-01,2021-03
1,3,2023,36,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",1,13,35,16,13,29,2023-03-01,2023-03
10,7,2020,36,Adults (35-64),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,110,91,201,2020-07-10,2020-07
10,7,2022,36,Adults (35-64),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,110,91,201,2022-07-10,2022-07
19,6,2021,44,Adults (35-64),F,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,15,13,28,2021-06-19,2021-06
19,6,2023,44,Adults (35-64),F,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,29,26,55,2023-06-19,2023-06
30,5,2021,44,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,63,52,115,2021-05-30,2021-05
30,5,2023,44,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,47,39,86,2023-05-30,2023-05
22,3,2021,50,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,251,208,459,2021-03-22,2021-03
22,3,2023,50,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,267,221,488,2023-03-22,2023-03
11,7,2021,50,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,283,234,517,2021-07-11,2021-07
11,7,2023,50,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,298,247,545,2023-07-11,2023-07
5,9,2020,25,Young Adults (25-34),M,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,59,52,111,2020-09-05,2020-09
5,9,2022,25,Young Adults (25-34),M,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,29,26,55,2022-09-05,2022-09
18,5,2021,26,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,80,52,132,2021-05-18,2021-05
18,5,2023,26,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,100,65,165,2023-05-18,2023-05
30,10,2020,30,Young Adults (25-34),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,204,169,373,2020-10-30,2020-10
30,10,2022,30,Young Adults (25-34),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,173,143,316,2022-10-30,2022-10
13,2,2021,30,Young Adults (25-34),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,330,273,603,2021-02-13,2021-02
13,2,2023,30,Young Adults (25-34),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,361,299,660,2023-02-13,2023-02
10,6,2021,42,Adults (35-64),M,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Red",7,13,35,103,91,194,2021-06-10,2021-06
10,6,2023,42,Adults (35-64),M,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,88,78,166,2023-06-10,2023-06
28,11,2020,53,Adults (35-64),F,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,618,390,1008,2020-11-28,2020-11
28,11,2022,53,Adults (35-64),F,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,618,390,1008,2022-11-28,2022-11
22,12,2020,53,Adults (35-64),F,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,371,234,605,2020-12-22,2020-12
22,12,2022,53,Adults (35-64),F,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,391,247,638,2022-12-22,2022-12
18,5,2021,29,Young Adults (25-34),M,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,173,143,316,2021-05-18,2021-05
18,5,2023,29,Young Adults (25-34),M,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,188,156,344,2023-05-18,2023-05
18,9,2020,32,Young Adults (25-34),M,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,251,208,459,2020-09-18,2020-09
18,9,2022,32,Young Adults (25-34),M,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,251,208,459,2022-09-18,2022-09
9,11,2020,31,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,163,156,319,2020-11-09,2020-11
9,11,2022,31,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,190,182,372,2022-11-09,2022-11
1,5,2021,31,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,190,182,372,2021-05-01,2021-05
1,5,2023,31,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,190,182,372,2023-05-01,2023-05
21,6,2021,31,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,245,234,479,2021-06-21,2021-06
21,6,2023,31,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,204,195,399,2023-06-21,2023-06
27,5,2021,21,Youth (<25),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,349,260,609,2021-05-27,2021-05
27,5,2023,21,Youth (<25),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,332,247,579,2023-05-27,2023-05
28,5,2021,21,Youth (<25),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,262,195,457,2021-05-28,2021-05
28,5,2023,21,Youth (<25),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,279,208,487,2023-05-28,2023-05
4,9,2020,36,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",13,13,35,227,169,396,2020-09-04,2020-09
4,9,2022,36,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,175,130,305,2022-09-04,2022-09
30,8,2020,38,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,489,325,814,2020-08-30,2020-08
30,8,2022,38,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,450,299,749,2022-08-30,2022-08
21,12,2020,38,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,313,208,521,2020-12-21,2020-12
21,12,2022,38,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,293,195,488,2022-12-21,2022-12
7,2,2021,38,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,156,104,260,2021-02-07,2021-02
7,2,2023,38,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,196,130,326,2023-02-07,2023-02
1,12,2020,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",7,13,35,110,91,201,2020-12-01,2020-12
1,12,2022,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",9,13,35,141,117,258,2022-12-01,2022-12
14,12,2020,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,455,377,832,2020-12-14,2020-12
14,12,2022,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,455,377,832,2022-12-14,2022-12
13,12,2020,27,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,52,39,91,2020-12-13,2020-12
13,12,2022,27,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,70,52,122,2022-12-13,2022-12
21,1,2021,19,Youth (<25),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,220,182,402,2021-01-21,2021-01
21,1,2023,19,Youth (<25),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,204,169,373,2023-01-21,2023-01
31,1,2021,26,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,450,299,749,2021-01-31,2021-01
31,1,2023,26,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,411,273,684,2023-01-31,2023-01
4,1,2021,27,Young Adults (25-34),F,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,361,299,660,2021-01-04,2021-01
4,1,2023,27,Young Adults (25-34),F,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,377,312,689,2023-01-04,2023-01
5,6,2021,27,Young Adults (25-34),F,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,345,286,631,2021-06-05,2021-06
5,6,2023,27,Young Adults (25-34),F,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,377,312,689,2023-06-05,2023-06
13,2,2021,28,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,196,130,326,2021-02-13,2021-02
13,2,2023,28,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,156,104,260,2023-02-13,2023-02
26,2,2021,28,Young Adults (25-34),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,314,234,548,2021-02-26,2021-02
26,2,2023,28,Young Adults (25-34),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,279,208,487,2023-02-26,2023-02
25,3,2021,28,Young Adults (25-34),M,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Red",30,13,35,534,390,924,2021-03-25,2021-03
25,3,2023,28,Young Adults (25-34),M,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,570,416,986,2023-03-25,2023-03
30,8,2020,28,Young Adults (25-34),M,France,Somme,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,330,273,603,2020-08-30,2020-08
30,8,2022,28,Young Adults (25-34),M,France,Somme,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,298,247,545,2022-08-30,2022-08
26,8,2020,28,Young Adults (25-34),F,France,Loir et Cher,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,454,325,779,2020-08-26,2020-08
26,8,2022,28,Young Adults (25-34),F,France,Loir et Cher,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,454,325,779,2022-08-26,2022-08
2,10,2020,45,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,377,312,689,2020-10-02,2020-10
2,10,2022,45,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,330,273,603,2022-10-02,2022-10
3,3,2021,45,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,361,299,660,2021-03-03,2021-03
3,3,2023,45,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,314,260,574,2023-03-03,2023-03
24,3,2021,29,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,176,117,293,2021-03-24,2021-03
24,3,2023,29,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,215,143,358,2023-03-24,2023-03
29,3,2021,29,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",3,13,35,59,39,98,2021-03-29,2021-03
29,3,2023,29,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",3,13,35,59,39,98,2023-03-29,2023-03
17,11,2020,30,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,314,260,574,2020-11-17,2020-11
17,11,2022,30,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,283,234,517,2022-11-17,2022-11
21,3,2021,30,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,236,195,431,2021-03-21,2021-03
21,3,2023,30,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,220,182,402,2023-03-21,2023-03
27,3,2021,30,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,220,182,402,2021-03-27,2021-03
27,3,2023,30,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,173,143,316,2023-03-27,2023-03
16,9,2020,17,Youth (<25),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,377,312,689,2020-09-16,2020-09
16,9,2022,17,Youth (<25),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,361,299,660,2022-09-16,2022-09
2,3,2021,17,Youth (<25),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,156,104,260,2021-03-02,2021-03
2,3,2023,17,Youth (<25),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,196,130,326,2023-03-02,2023-03
19,4,2021,24,Youth (<25),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,235,156,391,2021-04-19,2021-04
19,4,2023,24,Youth (<25),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,176,117,293,2023-04-19,2023-04
29,12,2020,27,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,332,221,553,2020-12-29,2020-12
29,12,2022,27,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,332,221,553,2022-12-29,2022-12
11,6,2021,45,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,105,78,183,2021-06-11,2021-06
11,6,2023,45,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,105,78,183,2023-06-11,2023-06
24,7,2021,48,Adults (35-64),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,244,182,426,2021-07-24,2021-07
24,7,2023,48,Adults (35-64),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,279,208,487,2023-07-24,2023-07
14,7,2020,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,262,195,457,2020-07-14,2020-07
14,7,2022,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",12,13,35,209,156,365,2022-07-14,2022-07
7,12,2020,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,419,312,731,2020-12-07,2020-12
7,12,2022,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,366,273,639,2022-12-07,2022-12
7,4,2021,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,105,78,183,2021-04-07,2021-04
7,4,2023,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,52,39,91,2023-04-07,2023-04
30,6,2021,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,436,325,761,2021-06-30,2021-06
30,6,2023,30,Young Adults (25-34),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,436,325,761,2023-06-30,2023-06
23,5,2021,31,Young Adults (25-34),M,France,Val de Marne,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,190,169,359,2021-05-23,2021-05
23,5,2023,31,Young Adults (25-34),M,France,Val de Marne,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,205,182,387,2023-05-23,2023-05
19,11,2020,32,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,54,52,106,2020-11-19,2020-11
19,11,2022,32,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,68,65,133,2022-11-19,2022-11
16,5,2021,32,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,231,221,452,2021-05-16,2021-05
16,5,2023,32,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,218,208,426,2023-05-16,2023-05
18,5,2021,32,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,231,221,452,2021-05-18,2021-05
18,5,2023,32,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,190,182,372,2023-05-18,2023-05
4,9,2020,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,173,143,316,2020-09-04,2020-09
4,9,2022,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,173,143,316,2022-09-04,2022-09
24,9,2020,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,361,299,660,2020-09-24,2020-09
24,9,2022,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,393,325,718,2022-09-24,2022-09
4,10,2020,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",5,13,35,79,65,144,2020-10-04,2020-10
4,10,2022,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,47,39,86,2022-10-04,2022-10
14,11,2020,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,267,221,488,2020-11-14,2020-11
14,11,2022,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,251,208,459,2022-11-14,2022-11
19,2,2021,20,Youth (<25),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,31,26,57,2021-02-19,2021-02
19,2,2023,20,Youth (<25),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,16,13,29,2023-02-19,2023-02
4,5,2021,19,Youth (<25),F,France,Loiret,Accessories,Helmets,"Sport-100 Helmet, Red",27,13,35,490,351,841,2021-05-04,2021-05
4,5,2023,19,Youth (<25),F,France,Loiret,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,436,312,748,2023-05-04,2023-05
5,6,2021,20,Youth (<25),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,393,325,718,2021-06-05,2021-06
5,6,2023,20,Youth (<25),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,393,325,718,2023-06-05,2023-06
20,12,2020,61,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,16,13,29,2020-12-20,2020-12
20,12,2022,61,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,31,26,57,2022-12-20,2022-12
24,4,2021,42,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,173,143,316,2021-04-24,2021-04
24,4,2023,42,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,157,130,287,2023-04-24,2023-04
10,5,2021,42,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,157,130,287,2021-05-10,2021-05
10,5,2023,42,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,126,104,230,2023-05-10,2023-05
10,10,2020,60,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,220,182,402,2020-10-10,2020-10
10,10,2022,60,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,251,208,459,2022-10-10,2022-10
15,9,2020,55,Adults (35-64),F,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,31,26,57,2020-09-15,2020-09
15,9,2022,55,Adults (35-64),F,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,31,26,57,2022-09-15,2022-09
29,7,2020,36,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,330,273,603,2020-07-29,2020-07
29,7,2022,36,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,345,286,631,2022-07-29,2022-07
18,6,2021,36,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,63,52,115,2021-06-18,2021-06
18,6,2023,36,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,63,52,115,2023-06-18,2023-06
27,4,2021,37,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,94,78,172,2021-04-27,2021-04
27,4,2023,37,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,94,78,172,2023-04-27,2023-04
11,6,2021,38,Adults (35-64),F,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,425,377,802,2021-06-11,2021-06
11,6,2023,38,Adults (35-64),F,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Blue",31,13,35,454,403,857,2023-06-11,2023-06
27,2,2021,52,Adults (35-64),M,France,Garonne (Haute),Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,398,260,658,2021-02-27,2021-02
27,2,2023,52,Adults (35-64),M,France,Garonne (Haute),Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,338,221,559,2023-02-27,2023-02
22,2,2021,46,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,471,390,861,2021-02-22,2021-02
22,2,2023,46,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Blue",31,13,35,487,403,890,2023-02-22,2023-02
